NationalID,Gender,GivenName,MiddleInitial,Surname,StreetAddress,City,State,ZipCode,Birthday,CCType,CCNumber,CCExpires
317-21-0914,male,Thomas,A,Beard,2715 Conaway Street,Merom,IN,47861,2/1/1933,MasterCard,5530314769091102,1/2012
302-18-1701,male,Paul,C,Benefield,2968 Glenwood Avenue,Beachwood,OH,44122,10/22/1991,MasterCard,5275112966113631,2/2011
649-09-3223,male,John,T,Priester,4220 Byrd Lane,Grants,NM,87020,9/1/1952,Visa,4539441699180434,7/2012
152-52-6355,female,Linda,E,Haider,590 West Side Avenue,Rochelle Park,NJ,07662,8/12/1947,MasterCard,5389086865980113,7/2011
003-54-4346,female,Lucy,K,Phillips,2964 Shearwood Forest Drive,Manchester,NH,03109,7/27/1983,Visa,4556160384918498,6/2013
296-02-9317,female,Myrtle,H,Fransen,4762 Walnut Hill Drive,Portland,OH,45204,5/19/1957,MasterCard,5139837373856242,5/2015
117-92-3577,male,Bryan,J,Perez,1765 Deans Lane,Bedford Village,NY,10506,9/14/1982,MasterCard,5187025337601828,5/2013
439-04-9419,female,Nelda,R,Schick,3153 Roguski Road,Monroe,LA,71209,9/7/1953,MasterCard,5393174924795062,5/2012
499-66-1051,female,Shirley,D,Wofford,4556 Ash Avenue,Kirkwood,MO,63122,9/30/1992,Visa,4532884360089581,10/2013
593-49-2239,male,Anthony,E,Thomas,2082 Chestnut Street,Tampa,FL,33634,4/20/1926,Visa,4916253782471528,2/2013
335-82-8343,male,Chester,E,Johnson,4351 Oak Avenue,Deerfield,IL,60015,2/22/1947,MasterCard,5402032031288323,7/2013
271-46-2048,male,Steve,L,Owens,790 Pursglove Court,Springfield,OH,45500,11/15/1956,Visa,4539006056366593,1/2014
100-76-8554,female,Joanne,D,Powers,4182 Elm Drive,New York,NY,10011,12/20/1966,MasterCard,5191098820599837,4/2011
062-12-9722,male,Craig,G,Price,790 Geraldine Lane,New York,NY,10014,12/21/1965,MasterCard,5492910522459712,4/2014
576-68-2285,female,Kim,T,Davis,3073 Arron Smith Drive,Honolulu,HI,96814,11/7/1934,Visa,4929398160406060,8/2012
504-12-2467,male,George,C,Lau,3388 Leroy Lane,Mitchell,SD,57301,9/22/1972,MasterCard,5451454933190664,1/2015
301-50-9225,female,Kim,A,Snyder,2610 Wildwood Street,Akron,OH,44305,3/27/1969,MasterCard,5298459864185499,5/2015
501-29-5525,male,Christopher,J,Kline,3426 Courtright Street,Great Bend,ND,58039,9/11/1962,Visa,4556883475465885,2/2015
570-72-5610,female,Willie,R,Caldwell,3934 Southside Lane,Los Angeles,CA,90022,11/8/1972,Visa,4929762965945723,11/2013
007-46-5299,female,Violet,L,Fields,4620 Bloomfield Way,Stockton Springs,ME,04981,4/28/1939,Visa,4485562657963026,6/2015
563-57-4254,female,Lisa,D,Gary,1308 Oakwood Circle,Laguna Niguel,CA,92677,10/29/1946,MasterCard,5169778212717133,2/2015
062-46-5979,male,Daniel,M,Becton,2444 Alfred Drive,Corona,NY,11368,11/27/1928,MasterCard,5207756585691188,10/2012
406-37-6302,female,Betty,J,Simon,347 Counts Lane,Cincinnati,KY,45202,9/15/1957,Visa,4556764273521147,8/2011
279-46-7886,male,Justin,R,Wilson,4188 Palmer Road,Worthington,OH,43085,7/28/1955,Visa,4539023180953899,8/2011
558-32-8580,female,Pam,D,Ruch,751 Boring Lane,Oakland,CA,94612,10/19/1957,MasterCard,5422340498157022,3/2015
182-74-9129,female,Elma,P,Braatz,2643 Stiles Street,Pittsburgh,PA,15222,9/19/1935,Visa,4532363061190295,4/2012
114-07-6839,female,Jodi,C,Baker,1673 Turkey Pen Road,New York,NY,10013,5/4/1976,Visa,4716332847719238,8/2013
245-40-4747,male,August,J,Pennington,4901 Johnson Street,Durham,NC,27703,6/12/1953,Visa,4485042769866185,6/2012
676-09-4621,male,Joseph,K,Clark,2210 Arlington Avenue,Little Rock,AR,72210,11/15/1972,MasterCard,5380172603917374,6/2014
301-84-6615,female,Anne,J,Fleming,4944 Nixon Avenue,Toledo,OH,43615,9/18/1933,Visa,4916296336997399,7/2012
229-17-6155,male,Jonathan,K,Espinosa,1541 Hurry Street,Fredericksburg,VA,22401,7/30/1965,MasterCard,5594041496917126,11/2011
265-80-2004,male,Daniel,E,Hernandez,4792 Wyatt Street,West Palm Beach,FL,33411,1/6/1943,MasterCard,5353581422047036,1/2015
693-03-1959,male,John,L,Nguyen,2451 Queens Lane,Lynchburg,VA,24501,3/10/1991,MasterCard,5262209785760009,1/2013
465-40-9577,female,Toni,L,Fowler,1906 Giraffe Hill Drive,Plano,TX,75074,5/24/1961,MasterCard,5358631944783355,5/2014
032-26-9434,male,Adam,C,Hockett,927 Ferguson Street,Franklin,MA,02038,2/12/1948,MasterCard,5576893983548836,5/2015
151-64-3142,male,Cedric,A,Swallow,982 Valley Street,Camden,NJ,08102,10/1/1940,MasterCard,5205121400189821,6/2014
609-52-0910,male,Matthew,T,Granger,46 Sunny Day Drive,Bellflower,CA,90706,3/21/1980,MasterCard,5299908433596544,11/2012
001-12-5581,female,Gayle,W,Mistretta,3397 Elliott Street,Manchester,NH,03101,3/19/1928,Visa,4532344353105407,8/2012
097-10-5867,male,Harold,L,Woodbury,2263 James Street,Buffalo,NY,14202,7/2/1929,MasterCard,5462630663692857,4/2013
456-39-3681,female,Mary,R,McNutt,404 Crestview Terrace,Lacoste,TX,78039,3/27/1928,MasterCard,5231166980950314,1/2015
048-56-3063,female,Jodi,J,Bruton,2899 Lochmere Lane,New London,CT,06320,8/21/1952,MasterCard,5567751743227409,10/2014
677-10-9741,male,Eddie,D,Thompson,3558 Cambridge Court,Magazine,AR,72943,2/18/1951,MasterCard,5127109347789295,5/2013
516-11-0966,male,Mohammad,T,Levy,3507 West Fork Street,Dupuyer,MT,59432,1/7/1990,Visa,4916995858875418,11/2015
367-70-9030,female,Helen,B,Anderson,3216 Perry Street,Southfield,MI,48075,11/23/1973,MasterCard,5368100816399649,9/2012
145-24-4230,male,Marco,C,Anderson,777 Prospect Street,Camden,NJ,08102,4/2/1933,MasterCard,5261312453325385,10/2015
624-21-6612,female,Marlene,R,Linn,4597 Roosevelt Wilson Lane,Fullerton,CA,93632,4/8/1965,Visa,4916977715460576,3/2015
591-37-0595,male,Michael,T,Williams,4927 Spirit Drive,Pierson,FL,32080,12/8/1927,MasterCard,5567725990603181,11/2013
477-09-0467,female,Erica,T,Zamora,88 Eagle Lane,Jacobson,MN,55752,7/14/1965,MasterCard,5438007677270684,5/2015
570-94-9380,male,Mark,S,Blessing,2150 Parkview Drive,Buena Park,CA,90621,4/5/1926,Visa,4485611980520100,1/2012
231-67-7438,male,Christopher,B,Stephens,2075 Golf Course Drive,Arlington,VA,22201,10/27/1954,Visa,4556013159628570,3/2015
624-34-9136,male,Darrin,J,Dubois,3124 Lynch Street,Oakland,CA,94607,8/28/1928,Visa,4556571016296154,5/2014
153-82-2100,female,Lawanda,O,Griffin,265 Desert Broom Court,Little Ferry,NJ,07643,12/19/1952,Visa,4532873814393996,12/2014
003-86-3945,female,Elizabeth,T,Mark,2765 Peck Street,Manchester,NH,03103,9/1/1984,MasterCard,5398002299914452,3/2014
668-01-5872,female,Carmen,J,Weis,1933 Heavner Avenue,Atlanta,GA,30303,4/6/1975,MasterCard,5351971920756331,7/2015
044-44-7801,female,John,D,Tardy,4308 School Street,New Haven,CT,06510,10/10/1950,Visa,4556092151501043,4/2015
552-48-4284,female,Amy,J,Duran,493 Francis Mine,Redding,CA,96002,8/26/1983,Visa,4716454504939311,9/2013
457-19-8045,male,Christopher,K,Stumbaugh,1929 Candlelight Drive,Houston,TX,77002,3/24/1982,Visa,4916760677727723,7/2011
346-46-7406,male,Vernon,S,Harris,3405 Tator Patch Road,Chicago,IL,60606,5/19/1985,Visa,4716916306006077,11/2013
611-68-5479,female,Sara,W,Sanders,2039 Emily Renzelli Boulevard,San Ardo,CA,93450,8/30/1926,MasterCard,5339331119552131,10/2015
604-03-9566,female,Tonya,D,Krone,1296 Joy Lane,Sherman Oaks,CA,91403,10/19/1944,Visa,4485733508261304,11/2013
672-24-1581,female,Muriel,R,Hoefer,324 Hart Country Lane,Thomson,GA,30824,3/23/1942,Visa,4539989482268998,2/2013
011-44-6416,female,Jill,S,Dilorenzo,3468 Smith Street,Worcester,MA,01609,7/26/1979,Visa,4485055218522399,4/2012
015-50-5882,male,Nicholas,P,Greene,2192 Gerald L. Bates Drive,Boston,MA,02110,9/3/1975,MasterCard,5449961910605618,5/2014
380-70-5699,male,Henry,R,Fernandez,82 Woodbridge Lane,Livonia,MI,48150,1/22/1979,Visa,4716565023844953,9/2015
677-03-5131,female,Eva,J,Ryan,3207 Rosebud Avenue,Little Rock,AR,72212,4/8/1952,MasterCard,5174097493023258,1/2013
656-09-9189,female,Violet,J,Anderson,3519 Java Lane,Fairfax,SC,29827,10/29/1967,MasterCard,5239359956662102,5/2014
010-26-5204,male,Glen,L,Keegan,1041 Russell Street,Cambridge,MA,02138,9/2/1937,Visa,4716301927446244,9/2015
107-50-0238,male,Philip,T,Salamanca,3345 Turkey Pen Road,Manhattan,NY,10016,11/22/1937,MasterCard,5314509140371543,8/2014
576-31-4564,male,Juan,A,Mack,1372 Arron Smith Drive,Honolulu,HI,96813,2/25/1989,Visa,4929217472149921,9/2013
764-24-0621,female,Emma,J,Cook,3121 Clarksburg Park Road,Safford,AZ,85546,1/24/1971,Visa,4716214908723442,5/2013
401-05-1657,male,Frederick,C,Hanks,4464 Mayo Street,Lexington,KY,40507,10/6/1962,Visa,4916526222992504,2/2012
254-94-2332,male,Gregory,C,Yancey,2234 Locust Street,Smithville,GA,31787,6/8/1967,MasterCard,5281451923638864,3/2015
401-54-8566,male,Paul,P,Fullwood,279 Radford Street,Louisville,KY,40202,6/16/1932,MasterCard,5370858624898518,3/2012
765-18-1168,male,Lawrence,A,Motley,1206 Brown Street,Prescott,AZ,86301,5/1/1986,Visa,4556179232817314,7/2014
151-44-2332,male,Marco,D,Redd,4888 Spring Haven Trail,Montclair,NJ,07042,10/26/1957,MasterCard,5461073345457624,8/2015
441-46-7164,male,Randall,G,Morales,1887 Heather Sees Way,Ketchum,OK,74349,5/28/1977,Visa,4539898729575117,6/2015
022-42-3493,male,Steven,P,Manzi,2393 Randolph Street,Charlestown,MA,02129,2/27/1929,MasterCard,5418670580200280,1/2013
455-43-7268,male,Erik,D,Murray,4072 Liberty Street,Dallas,TX,75204,3/25/1926,Visa,4716640432449288,3/2013
400-11-0650,male,Joseph,B,Dewalt,2557 Carson Street,Lexington,KY,40507,12/28/1992,Visa,4716414020378824,10/2013
633-18-4516,female,Evelyn,F,Abram,1356 Sundown Lane,Austin,TX,78741,12/21/1975,Visa,4929470631496630,4/2013
763-01-6326,male,Anthony,E,Lewis,4715 Farm Meadow Drive,Monterey,TN,38574,3/11/1968,Visa,4532828878046724,4/2012
556-03-4248,female,Ray,K,Gibson,4597 Coleman Avenue,Fallbrook,CA,92028,1/12/1950,MasterCard,5210531435756910,3/2015
646-03-6444,female,Amanda,G,Tumlin,1197 Walton Street,Salt Lake City,UT,84111,9/22/1954,MasterCard,5274137795510567,6/2014
392-02-0003,male,Daniel,S,Smith,628 Highland Drive,Green Bay,WI,54303,6/14/1962,Visa,4916196690133351,1/2013
631-82-7706,male,Louis,C,Buller,738 Laurel Lane,Odessa,TX,79762,12/11/1972,MasterCard,5418090500812405,4/2012
220-67-7556,male,Gerardo,A,Pompa,2291 Flanigan Oaks Drive,Oakland,MD,21550,1/24/1985,Visa,4716399463967813,10/2014
417-60-9705,female,Ruth,M,Campbell,685 Maple Lane,Huntsville,AL,35816,2/12/1942,Visa,4539162230737744,1/2015
644-12-9219,female,Allison,L,Campuzano,2896 Jerome Avenue,Laredo,TX,78040,11/27/1947,Visa,4556406901381508,3/2013
295-06-0058,female,Mattie,R,Escamilla,2754 Flynn Street,Cleveland,OH,44115,9/5/1937,MasterCard,5142797737964691,10/2013
765-52-9863,male,James,A,Farrell,602 Polk Street,Tucson,AZ,85716,5/29/1980,Visa,4485781453203466,2/2012
200-50-1889,male,William,B,Patton,4696 Hiddenview Drive,Tullytown,PA,19007,11/27/1990,Visa,4929103057761498,3/2015
553-91-2566,female,Sara,R,Inman,4009 Sumner Street,Los Angeles,CA,90046,11/22/1980,Visa,4929285986627203,2/2011
045-52-4613,female,Latoya,P,Ballard,1868 Colony Street,Norwalk,CT,06851,6/16/1950,MasterCard,5232812164038595,8/2015
173-05-6610,female,Arlene,E,Strand,541 Beechwood Drive,Pittsburgh,PA,15219,2/22/1932,MasterCard,5484685845084179,8/2011
457-10-1147,male,Roger,D,Hill,212 Glenview Drive,Corpus Christi,TX,78401,9/20/1981,MasterCard,5140333534877514,11/2014
543-90-3802,male,Eli,N,Brooks,3309 Illinois Avenue,Gresham,OR,97030,2/21/1926,MasterCard,5358374957539600,6/2011
627-02-6759,male,Morris,D,Martinez,4898 Chapel Street,Rosenberg,TX,77471,5/16/1948,Visa,4485195230399069,5/2014
398-88-4144,male,Jason,A,Thomas,2024 Johnny Lane,Milwaukee,WI,53202,5/25/1950,Visa,4716311696854767,3/2015
040-58-3574,male,Brian,T,Vidal,4322 Airplane Avenue,New Milford,CT,06776,9/4/1974,MasterCard,5330190153102859,10/2014
236-02-4689,male,Paul,R,Sampson,855 Kelly Drive,Charles Town,WV,25414,2/8/1974,Visa,4929926034822425,2/2011
684-05-3104,male,Winfred,L,Stroud,2344 Havanna Street,Dobson,NC,27017,7/7/1971,MasterCard,5102767525974754,7/2011
655-20-2825,female,Jennifer,J,Robinson,1527 Pooh Bear Lane,Greenville,SC,29601,6/15/1967,MasterCard,5154566737893936,10/2012
410-67-7495,male,John,Y,Berner,2334 Pooz Street,Union City,TN,38261,2/28/1943,Visa,4929636072162580,11/2015
026-72-0776,female,Cynthia,W,Lehman,1243 Kovar Road,Worcester,MA,01608,6/18/1965,MasterCard,5387573298516871,6/2015
315-10-3563,male,Gary,P,Wyatt,910 Windy Ridge Road,Fort Wayne,IN,46805,6/27/1985,MasterCard,5366819101218006,6/2014
214-25-1443,female,Glenna,J,Wynn,4403 Flanigan Oaks Drive,Laurel,MD,20707,11/19/1932,Visa,4716465179045382,1/2014
257-94-3496,female,Sheila,N,Lee,1355 Locust Street,Ellaville,GA,31806,3/1/1945,MasterCard,5347927400668773,1/2014
355-58-9536,male,Robert,J,Carruthers,2599 Butternut Lane,Renault,IL,62279,1/19/1930,Visa,4532187406857304,10/2011
251-89-3245,male,Herbert,J,Ellerbee,764 Poe Road,West Andrews,SC,29510,1/2/1954,MasterCard,5461498720325684,6/2015
505-90-7101,female,Frances,K,Alvarez,2888 Ashwood Drive,Omaha,NE,68137,4/1/1991,Visa,4916001589810434,1/2015
639-70-3228,female,Regina,J,Martinez,1539 Charmaine Lane,Dalhart,TX,79022,8/14/1950,MasterCard,5534207510981504,10/2013
668-09-9922,male,Joseph,L,Brunson,4176 Graystone Lakes,Macon,GA,31213,8/7/1941,MasterCard,5277501400342913,5/2014
510-52-0557,female,Tonia,C,Henke,421 Poe Lane,Kansas City,KS,64108,9/20/1934,Visa,4485963276522757,7/2015
620-78-8428,male,Jerry,J,Knudsen,2675 Ashcraft Court,La Mesa,CA,91941,3/16/1991,MasterCard,5500962861702897,11/2012
507-09-8087,male,Bruce,R,Franklin,3895 Commerce Boulevard,Omaha,NE,68137,6/28/1933,Visa,4916364763575243,1/2015
317-21-1111,male,Benito,A,Underwood,1475 Bernardo Street,Boonville,IN,47601,11/25/1938,MasterCard,5267643073814588,6/2012
425-57-7947,male,David,H,Williams,649 Oxford Court,Greenwood,MS,38903,1/10/1937,Visa,4539480055008680,3/2012
342-30-9322,male,Robert,G,Lewis,1723 Cecil Street,Chicago,IL,60601,11/19/1962,Visa,4556959470065449,5/2015
125-30-8731,male,Gilbert,C,Corby,1834 Bottom Lane,Findley Lake,NY,14736,10/31/1939,Visa,4916200267859313,9/2015
534-17-7966,male,John,V,Hackett,2948 Stockert Hollow Road,Redmond,WA,98052,9/15/1958,Visa,4532663540525825,8/2011
040-22-4783,male,Charlie,V,Ivory,1979 Bedford Street,Melville,CT,11747,3/29/1950,Visa,4532324939506054,3/2014
420-20-6254,female,Debbie,G,Aldrich,1944 Ferry Street,Huntsville,AL,35816,2/28/1948,Visa,4929555582807536,1/2012
438-42-3549,female,Crystal,R,Thies,1494 Rose Avenue,New Orleans,LA,70171,8/20/1981,MasterCard,5258214262225654,2/2014
541-96-3668,male,Jerry,T,Gooch,984 Godfrey Street,Milwaukie,OR,97222,6/2/1972,Visa,4556697250656611,12/2011
466-44-4084,female,Selma,D,Crabtree,1822 Gambler Lane,Houston,TX,77014,11/28/1957,Visa,4556066980852611,2/2012
618-38-2441,female,Mary,R,Wee,533 Rainbow Road,Los Angeles,CA,90017,11/5/1955,Visa,4539427647474912,11/2012
571-97-5643,male,Clifford,R,McCoy,1053 Denver Avenue,San Jacinto,CA,92583,6/16/1977,Visa,4929177650180520,2/2012
404-84-3408,female,Asia,J,Jones,4487 May Street,Morehead,KY,40351,9/30/1979,MasterCard,5113772931861907,9/2012
552-24-7350,male,Eric,J,Francisco,150 Diane Street,Los Angeles,CA,90017,1/14/1971,MasterCard,5535464930506119,2/2012
610-23-5869,female,Whitney,F,Solt,1539 Woodland Terrace,North Sacramento,CA,95815,4/25/1931,Visa,4485257271774913,1/2012
539-10-5346,male,Paul,M,Williams,1428 Owagner Lane,Seattle,WA,98101,6/4/1933,MasterCard,5104157975508310,1/2012
260-29-8580,female,Tonya,M,Rose,112 Smith Road,Atlanta,GA,30303,4/6/1947,Visa,4556064165298551,11/2014
234-96-1530,female,Catherine,H,Tyler,4666 Columbia Mine Road,Monongah,WV,26554,6/9/1985,Visa,4716793293677990,3/2015
463-56-3129,female,Loretta,M,Butts,3907 Stoney Lane,Anna,TX,75003,10/8/1973,Visa,4539979989686198,10/2012
427-68-0719,female,Lois,J,Cockerham,2201 Lena Lane,Meridian,MS,39301,8/29/1976,MasterCard,5118175558817423,5/2012
455-54-7770,male,Elwood,B,Clark,779 Birch  Street,El Paso,TX,79901,9/20/1960,Visa,4485590667480665,9/2011
055-92-1470,female,Alina,N,Acklin,101 Bottom Lane,Tonawanda,NY,14150,10/4/1965,MasterCard,5427668084633542,1/2015
359-50-4205,female,Christy,C,Southall,1175 John Calvin Drive,Chicago,IL,60607,5/18/1974,MasterCard,5221443283296204,2/2015
471-90-9942,male,Johnnie,T,Smith,4008 Trymore Road,Owatonna,MN,55060,4/1/1949,MasterCard,5206558909581306,8/2013
693-03-6357,male,Charles,M,Gonzalez,985 Fleming Way,Richmond,VA,23224,11/27/1990,MasterCard,5413669030176012,7/2015
768-24-6256,female,Rosa,J,Beeman,2606 Poplar Lane,Doral,FL,33178,7/27/1966,MasterCard,5579163168074231,6/2014
602-54-7634,male,Billy,R,Dobbins,2690 Providence Lane,Anaheim,CA,92801,7/9/1946,Visa,4716984385105129,2/2011
556-39-2937,female,Pam,O,Clements,1711 Beech Street,San Ramon,CA,94583,1/19/1971,Visa,4539904390260144,10/2013
578-90-9986,female,Alicia,G,Andrew,2352 Massachusetts Avenue,Washington,DC,20020,3/19/1927,MasterCard,5366453710280296,9/2012
520-16-5144,male,Joe,D,Mason,189 Arbor Court,Cheyenne,WY,82003,6/17/1966,Visa,4916144835318719,10/2015
558-01-6633,male,Ronald,M,Simpson,3823 Alexander Avenue,San Rafael,CA,94901,3/29/1981,Visa,4532978777374451,5/2011
526-78-4076,female,Andrea,J,Snyder,3774 Farm Meadow Drive,Phoenix,AZ,85012,2/15/1951,MasterCard,5498722770375704,10/2011
498-06-0642,female,Lindy,A,Hernandez,2011 Briarwood Road,Marshfield,MO,65706,3/24/1974,Visa,4916386145288104,10/2012
763-01-1293,female,Victoria,C,Ruiz,2096 Raver Croft Drive,Chattanooga,TN,37404,12/19/1945,Visa,4532398591294837,2/2013
157-90-0479,male,Pat,D,Gutirrez,4500 Stonepot Road,Branchburg,NJ,08817,2/28/1976,MasterCard,5158006305244192,11/2014
442-92-1973,male,Benjamin,A,Stinson,295 Grove Avenue,Sentinel,OK,73664,9/22/1929,Visa,4716177142141582,1/2013
487-12-6996,female,Tammy,P,Dejong,2998 Traders Alley,Kansas City,MO,64106,11/21/1930,Visa,4556853798630606,3/2014
002-94-4057,female,Tammy,E,Richards,2073 Shearwood Forest Drive,Colebrook,NH,03576,8/30/1938,MasterCard,5370839954343952,8/2011
227-74-4786,male,Joel,M,Hough,4655 Forest Drive,Chantilly,VA,22021,2/2/1949,Visa,4539025111208186,6/2015
476-66-6856,male,Arthur,J,Buckner,1335 Ferrell Street,Duluth,MN,55811,1/3/1943,MasterCard,5586462742302758,12/2014
008-68-0987,male,William,J,Bond,4073 Essex Court,West Stewartstown,VT,03597,8/1/1930,Visa,4556407797517171,4/2011
566-46-2412,female,Amy,R,Rodriguez,60 Hamill Avenue,San Diego,CA,92110,3/6/1982,MasterCard,5572263539531427,3/2013
180-14-1603,male,Jeff,F,Hubbard,4341 Stoney Lonesome Road,Williamsport,PA,17701,2/3/1977,Visa,4485473694521365,4/2015
514-82-4986,female,Hilda,J,Wilhoite,3533 Charter Street,Nortonville,KS,66060,1/10/1963,Visa,4716644678918337,9/2012
453-34-0934,female,Alaina,A,Williams,4272 Oakridge Lane,Dallas,TX,75247,5/10/1972,Visa,4916164239560906,8/2012
516-32-1095,female,Linda,J,Schaper,4876 Meadow Drive,Helena,MT,59601,7/30/1944,MasterCard,5317088147052221,8/2013
362-29-8770,female,Sharon,J,Harper,1525 Summit Park Avenue,Southfield,MI,48075,4/23/1992,MasterCard,5225982553151918,5/2015
527-63-3481,male,Antonio,T,Cooney,3982 Parkway Drive,Sierra Vista,AZ,85635,10/7/1953,Visa,4929137031950223,7/2013
136-68-7231,male,Douglas,M,Austin,3171 Fairfax Drive,Belleville,NJ,07109,4/3/1980,MasterCard,5140878876487124,8/2011
552-23-0013,male,Danny,H,Henderson,2316 Emily Renzelli Boulevard,Monterey,CA,95940,8/27/1988,MasterCard,5361528843433188,12/2012
076-76-2600,female,Sara,V,Knight,1821 Old Dear Lane,Poughkeepsie,NY,12601,5/30/1988,MasterCard,5284415181132347,12/2015
628-28-7185,female,Annamarie,J,Steele,1045 Felosa Drive,San Angelo,TX,76903,11/26/1971,Visa,4716012051700252,9/2015
602-22-9592,male,Ricardo,A,Richardson,3367 Freed Drive,Stockton,CA,95204,10/4/1947,Visa,4716958025604428,4/2012
555-04-0672,female,Imogene,S,Nelson,1453 Park Avenue,Sacramento,CA,95826,2/26/1976,Visa,4539574839340854,3/2013
266-31-0248,female,Theresa,J,Carvajal,2463 Rinehart Road,N. Miami,FL,33137,5/12/1952,Visa,4929961351978385,2/2014
365-02-9991,male,Ted,E,Nishida,1985 Hayhurst Lane,Livonia,MI,48150,4/1/1951,Visa,4556281242654636,10/2011
020-84-7273,male,John,E,Dean,395 Huntz Lane,North Billerica,MA,01862,4/10/1956,Visa,4556624729330719,9/2011
433-53-4558,female,April,F,Gable,3958 Woodland Avenue,Destrehan,LA,70047,4/11/1973,MasterCard,5312043211742913,6/2011
234-35-6838,female,Kathleen,J,Williams,356 Froe Street,Charleston,WV,25301,2/5/1973,Visa,4916960855516621,2/2012
544-07-6503,female,Joan,E,West,2210 Haymond Rocks Road,Mcdermitt,OR,89421,6/10/1947,Visa,4929613044903896,4/2014
171-34-7604,female,Stacey,A,Morrison,2398 Quincy Street,Philadelphia,PA,19108,4/10/1940,MasterCard,5305135305584018,11/2014
373-32-3875,male,Emmett,P,Miller,2714 Shingleton Road,Oshtemo,MI,49077,8/14/1979,MasterCard,5450071803860514,8/2011
151-30-0442,male,Grover,A,Mason,2301 Pinnickinnick Street,Jersey City,NJ,07305,12/5/1944,Visa,4929864073365529,7/2014
410-23-3468,female,Megan,W,Cox,794 Hidden Pond Road,Nashville,TN,37211,2/27/1928,Visa,4929143940365933,5/2015
548-72-8940,male,Eugene,A,Mann,19 Sycamore Street,San Jose,CA,95129,3/27/1949,Visa,4929106073766490,9/2013
553-75-3864,female,Julian,H,Thomas,1820 Lowndes Hill Park Road,Bakersfield,CA,93307,11/21/1957,MasterCard,5129677225924414,2/2011
614-33-8904,male,Gregory,C,Guinn,2644 Creekside Lane,Ventura,CA,93003,6/11/1978,Visa,4539789260514666,3/2013
255-04-0182,male,James,D,Thompson,3709 Holly Street,Rome,GA,30161,8/26/1940,Visa,4716918471050260,9/2014
488-12-7538,male,George,H,Cox,1828 Nutter Street,Overlandpk,MO,66210,4/21/1976,Visa,4556505876003508,4/2011
507-56-0088,female,Betty,C,Booker,535 Oak Way,Lincoln,NE,68522,12/15/1986,Visa,4556083977121504,12/2013
